order_id,user_id,order_date,status,total_amount,order_source,payment_method,shipping_method,promo_code,shipping_address_id,billing_address_id,customer_notes,order_priority,timezone,shipping_region
525,10,2025-03-18,delivered,478.61,mobile_app,credit_card,economy,,279,279,,standard,EST,EST
526,10,2025-03-28,delivered,287.05,mobile_app,credit_card,economy,,279,279,,standard,EST,EST
527,12,2025-03-25,delivered,561.64,api,debit_card,standard,,802,180,,standard,CST,CST
528,12,2025-04-23,delivered,551.44,api,debit_card,standard,,802,180,,standard,CST,CST
529,12,2025-04-02,delivered,601.52,api,debit_card,standard,,802,180,,standard,CST,CST
530,13,2025-04-05,delivered,1826.14,mobile_app,credit_card,standard,,373,373,,medium,EST,EST
531,13,2025-03-31,delivered,68.28,mobile_app,credit_card,standard,,373,373,,medium,EST,EST
532,13,2025-03-31,delivered,917.49,mobile_app,credit_card,standard,,373,373,,medium,EST,EST
533,13,2025-03-20,delivered,1460.32,mobile_app,credit_card,standard,,373,373,,medium,EST,EST
534,13,2025-03-31,delivered,88.34,mobile_app,credit_card,standard,,373,373,,medium,EST,EST
535,13,2025-04-14,delivered,620.34,mobile_app,credit_card,standard,,373,373,,medium,EST,EST
536,13,2025-03-28,delivered,688.26,mobile_app,credit_card,standard,,373,373,,medium,EST,EST
537,13,2025-03-27,delivered,361.18,mobile_app,credit_card,standard,,373,373,,medium,EST,EST
538,18,2025-07-23,delivered,482.44,mobile_app,paypal,economy,,294,294,,standard,EST,EST
539,18,2025-07-05,delivered,33.22,mobile_app,paypal,economy,,294,294,,standard,EST,EST
540,18,2025-07-08,delivered,347.8,mobile_app,paypal,economy,,294,294,,standard,EST,EST
541,18,2025-07-11,delivered,325.07,mobile_app,paypal,economy,,294,294,,standard,EST,EST
542,18,2025-07-17,delivered,635.23,mobile_app,paypal,economy,,294,294,,standard,EST,EST
543,18,2025-06-30,delivered,271.48,mobile_app,paypal,economy,,294,294,,standard,EST,EST
544,18,2025-06-28,delivered,215.04,mobile_app,paypal,economy,,294,294,,standard,EST,EST
545,18,2025-07-09,delivered,221.97,mobile_app,paypal,economy,,294,294,,standard,EST,EST
546,28,2024-09-22,delivered,347.64,mobile_app,credit_card,economy,,617,617,,standard,CST,CST
547,28,2024-09-28,delivered,4682.89,mobile_app,credit_card,economy,,617,617,,standard,CST,CST
548,29,2024-09-29,delivered,218.12,mobile_app,credit_card,express,,500,500,,medium,EST,EST
549,29,2024-09-27,delivered,1431.04,mobile_app,credit_card,express,,500,500,,medium,EST,EST
550,29,2024-10-08,delivered,238.76,mobile_app,credit_card,express,,500,500,,medium,EST,EST
551,29,2024-10-15,delivered,406.24,mobile_app,credit_card,express,,500,500,,medium,EST,EST
552,29,2024-10-12,delivered,335.63,mobile_app,credit_card,express,,500,500,,medium,EST,EST
553,31,2024-10-27,delivered,29.42,web,credit_card,standard,,9,9,,standard,MST,MST
554,31,2024-10-12,delivered,644.81,web,credit_card,standard,,9,9,,standard,MST,MST
555,31,2024-10-22,delivered,302.14,web,credit_card,standard,,9,9,,standard,MST,MST
556,31,2024-10-30,delivered,542.5,web,credit_card,standard,,9,9,,standard,MST,MST
557,31,2024-10-31,delivered,448.21,web,credit_card,standard,,9,9,,standard,MST,MST
558,31,2024-10-14,delivered,614.04,web,credit_card,standard,,9,9,,standard,MST,MST
559,31,2024-11-03,delivered,2187.85,web,credit_card,standard,,9,9,,standard,MST,MST
560,31,2024-11-09,delivered,529.13,web,credit_card,standard,,9,9,,standard,MST,MST
561,34,2025-04-03,delivered,238.32,mobile_web,paypal,standard,,838,838,,medium,CST,CST
562,34,2025-03-26,delivered,599.03,mobile_web,paypal,standard,,838,838,,medium,CST,CST
563,34,2025-03-29,delivered,134.95,mobile_web,paypal,standard,,838,838,,medium,CST,CST
564,34,2025-04-13,delivered,339.91,mobile_web,paypal,standard,,838,838,,medium,CST,CST
565,35,2025-07-31,delivered,381.6,mobile_web,paypal,overnight,SAVE20,90,90,,medium,EST,EST
566,35,2025-07-05,delivered,2946.1,mobile_web,paypal,overnight,SAVE20,90,90,,medium,EST,EST
567,35,2025-07-20,delivered,586.08,mobile_web,paypal,overnight,SAVE20,90,90,,medium,EST,EST
568,35,2025-07-11,delivered,2014.29,mobile_web,paypal,overnight,SAVE20,90,90,,medium,EST,EST
569,35,2025-07-19,delivered,65.76,mobile_web,paypal,overnight,SAVE20,90,90,,medium,EST,EST
570,35,2025-07-09,delivered,107.95,mobile_web,paypal,overnight,SAVE20,90,90,,medium,EST,EST
571,35,2025-07-03,delivered,843.86,mobile_web,paypal,overnight,SAVE20,90,90,,medium,EST,EST
572,35,2025-07-17,delivered,484.34,mobile_web,paypal,overnight,SAVE20,90,90,,medium,EST,EST
573,39,2024-11-24,delivered,77.35,web,credit_card,economy,,232,232,,standard,EST,EST
574,39,2024-12-10,delivered,413.63,web,credit_card,economy,,232,232,,standard,EST,EST
575,39,2024-12-02,delivered,5774.57,web,credit_card,economy,,232,232,,standard,EST,EST
576,39,2024-12-05,delivered,364.01,web,credit_card,economy,,232,232,,standard,EST,EST
577,39,2024-11-21,delivered,631.5,web,credit_card,economy,,232,232,,standard,EST,EST
578,44,2025-02-22,delivered,526.88,mobile_app,paypal,economy,HOLIDAY15,691,783,,standard,PST,PST
579,44,2025-02-22,delivered,55.29,mobile_app,paypal,economy,HOLIDAY15,691,783,,standard,PST,PST
580,44,2025-03-15,delivered,120.56,mobile_app,paypal,economy,HOLIDAY15,691,783,,standard,PST,PST
581,44,2025-03-02,delivered,413.03,mobile_app,paypal,economy,HOLIDAY15,691,783,,standard,PST,PST
582,46,2024-11-11,delivered,239.25,mobile_app,credit_card,economy,,956,528,,standard,PST,PST
583,46,2024-10-29,delivered,1081.22,mobile_app,credit_card,economy,,956,528,,standard,PST,PST
584,46,2024-11-13,delivered,1049.01,mobile_app,credit_card,economy,,956,528,,standard,PST,PST
585,46,2024-10-24,delivered,258.63,mobile_app,credit_card,economy,,956,528,,standard,PST,PST
586,46,2024-11-14,delivered,324.46,mobile_app,credit_card,economy,,956,528,,standard,PST,PST
587,46,2024-11-17,delivered,1340.25,mobile_app,credit_card,economy,,956,528,,standard,PST,PST
588,46,2024-11-04,delivered,162.08,mobile_app,credit_card,economy,,956,528,,standard,PST,PST
589,46,2024-11-01,delivered,272.72,mobile_app,credit_card,economy,,956,528,,standard,PST,PST
590,48,2024-12-05,delivered,279.97,mobile_app,credit_card,economy,,776,776,,standard,MST,MST
591,48,2024-11-16,delivered,291.86,mobile_app,credit_card,economy,,776,776,,standard,MST,MST
592,48,2024-11-17,delivered,394.98,mobile_app,credit_card,economy,,776,776,,standard,MST,MST
593,48,2024-11-10,delivered,336.91,mobile_app,credit_card,economy,,776,776,,standard,MST,MST
594,48,2024-11-29,delivered,637.85,mobile_app,credit_card,economy,,776,776,,standard,MST,MST
595,51,2025-02-14,delivered,64.8,web,credit_card,economy,,98,98,,standard,EST,EST
596,51,2025-02-04,delivered,46.23,web,credit_card,economy,,98,98,,standard,EST,EST
597,51,2025-01-24,delivered,437.47,web,credit_card,economy,,98,98,,standard,EST,EST
598,51,2025-02-10,delivered,262.9,web,credit_card,economy,,98,98,,standard,EST,EST
599,51,2025-02-12,delivered,252.26,web,credit_card,economy,,98,98,,standard,EST,EST
600,51,2025-02-03,delivered,494.85,web,credit_card,economy,,98,98,,standard,EST,EST
601,52,2025-09-16,delivered,856.07,mobile_app,credit_card,economy,,8,8,,standard,PST,PST
602,52,2025-09-09,delivered,364.65,mobile_app,credit_card,economy,,8,8,,standard,PST,PST
603,52,2025-09-14,delivered,112.31,mobile_app,credit_card,economy,,8,8,,standard,PST,PST
604,52,2025-08-31,delivered,1472.2,mobile_app,credit_card,economy,,8,8,,standard,PST,PST
605,52,2025-09-18,delivered,384.46,mobile_app,credit_card,economy,,8,8,,standard,PST,PST
606,52,2025-09-11,delivered,91.04,mobile_app,credit_card,economy,,8,8,,standard,PST,PST
607,52,2025-09-13,delivered,52.42,mobile_app,credit_card,economy,,8,8,,standard,PST,PST
608,53,2024-12-30,delivered,389.49,web,apple_pay,standard,,439,550,,standard,EST,EST
609,53,2024-12-23,delivered,401.57,web,apple_pay,standard,,439,550,,standard,EST,EST
610,54,2025-07-07,delivered,586.29,mobile_web,apple_pay,economy,,695,545,,standard,MST,MST
611,54,2025-06-29,delivered,466.18,mobile_web,apple_pay,economy,,695,545,,standard,MST,MST
612,54,2025-07-22,delivered,6119.99,mobile_web,apple_pay,economy,,695,545,,standard,MST,MST
613,55,2024-12-31,delivered,423.9,web,credit_card,standard,,386,438,,standard,EST,EST
614,55,2024-12-28,delivered,74.81,web,credit_card,standard,,386,438,,standard,EST,EST
615,55,2024-12-30,delivered,1545.26,web,credit_card,standard,,386,438,,standard,EST,EST
616,55,2025-01-18,delivered,3132.75,web,credit_card,standard,,386,438,,standard,EST,EST
617,55,2025-01-17,delivered,614.11,web,credit_card,standard,,386,438,,standard,EST,EST
618,56,2024-11-18,delivered,3344.32,web,credit_card,overnight,,114,114,,medium,EST,EST
619,56,2024-11-11,delivered,5769.71,web,credit_card,overnight,,114,114,,medium,EST,EST
620,56,2024-11-24,delivered,114.26,web,credit_card,overnight,,114,114,,medium,EST,EST
621,56,2024-11-29,delivered,990.63,web,credit_card,overnight,,114,114,,medium,EST,EST
622,56,2024-11-08,delivered,1802.97,web,credit_card,overnight,,114,114,,medium,EST,EST
623,56,2024-11-26,delivered,494.18,web,credit_card,overnight,,114,114,,medium,EST,EST
624,63,2025-08-17,delivered,1155.35,mobile_app,debit_card,economy,FREESHIP,254,254,,standard,CST,CST
625,63,2025-08-14,delivered,186.12,mobile_app,debit_card,economy,FREESHIP,254,254,,standard,CST,CST
626,63,2025-08-04,delivered,1385.13,mobile_app,debit_card,economy,FREESHIP,254,254,,standard,CST,CST
627,63,2025-08-12,delivered,1374.06,mobile_app,debit_card,economy,FREESHIP,254,254,,standard,CST,CST
628,63,2025-08-06,delivered,435.64,mobile_app,debit_card,economy,FREESHIP,254,254,,standard,CST,CST
629,63,2025-08-11,delivered,408.42,mobile_app,debit_card,economy,FREESHIP,254,254,,standard,CST,CST
630,63,2025-08-24,delivered,819.0,mobile_app,debit_card,economy,FREESHIP,254,254,,standard,CST,CST
631,63,2025-08-06,delivered,990.39,mobile_app,debit_card,economy,FREESHIP,254,254,,standard,CST,CST
632,66,2025-05-28,delivered,688.68,mobile_app,credit_card,economy,,564,564,,standard,PST,PST
633,66,2025-06-07,delivered,193.85,mobile_app,credit_card,economy,,564,564,,standard,PST,PST
634,66,2025-06-16,delivered,2178.29,mobile_app,credit_card,economy,,564,564,,standard,PST,PST
635,66,2025-06-05,delivered,238.3,mobile_app,credit_card,economy,,564,564,,standard,PST,PST
636,66,2025-05-31,delivered,127.61,mobile_app,credit_card,economy,,564,564,,standard,PST,PST
637,66,2025-06-07,delivered,225.48,mobile_app,credit_card,economy,,564,564,,standard,PST,PST
638,66,2025-05-25,delivered,395.8,mobile_app,credit_card,economy,,564,564,,standard,PST,PST
639,66,2025-06-06,delivered,280.65,mobile_app,credit_card,economy,,564,564,,standard,PST,PST
640,68,2025-04-05,delivered,540.46,api,credit_card,economy,,266,266,,standard,EST,EST
641,68,2025-03-30,delivered,582.76,api,credit_card,economy,,266,266,,standard,EST,EST
642,70,2025-01-30,delivered,1113.41,web,debit_card,standard,,718,404,,standard,EST,EST
643,70,2025-01-29,delivered,374.31,web,debit_card,standard,,718,404,,standard,EST,EST
644,70,2025-02-01,delivered,112.15,web,debit_card,standard,,718,404,,standard,EST,EST
645,70,2025-01-22,delivered,128.79,web,debit_card,standard,,718,404,,standard,EST,EST
646,75,2024-11-17,delivered,164.6,mobile_app,credit_card,economy,,649,228,,standard,PST,PST
647,75,2024-11-01,delivered,115.71,mobile_app,credit_card,economy,,649,228,,standard,PST,PST
648,75,2024-11-16,delivered,153.58,mobile_app,credit_card,economy,,649,228,,standard,PST,PST
649,75,2024-11-18,delivered,435.16,mobile_app,credit_card,economy,,649,228,,standard,PST,PST
650,75,2024-10-31,delivered,702.7,mobile_app,credit_card,economy,,649,228,,standard,PST,PST
651,75,2024-10-27,delivered,861.5,mobile_app,credit_card,economy,,649,228,,standard,PST,PST
652,77,2025-03-09,delivered,2498.29,web,credit_card,standard,,373,176,,standard,PST,PST
653,77,2025-02-12,delivered,4156.06,web,credit_card,standard,,373,176,,standard,PST,PST
654,77,2025-03-08,delivered,258.63,web,credit_card,standard,,373,176,,standard,PST,PST
655,77,2025-02-26,delivered,486.01,web,credit_card,standard,,373,176,,standard,PST,PST
656,77,2025-02-15,delivered,2105.66,web,credit_card,standard,,373,176,,standard,PST,PST
657,77,2025-02-22,delivered,332.72,web,credit_card,standard,,373,176,,standard,PST,PST
658,77,2025-03-05,delivered,284.33,web,credit_card,standard,,373,176,,standard,PST,PST
659,81,2025-09-14,delivered,561.76,web,credit_card,standard,,665,665,,standard,EST,EST
660,81,2025-09-23,delivered,1268.1,web,credit_card,standard,,665,665,,standard,EST,EST
661,81,2025-09-08,delivered,793.59,web,credit_card,standard,,665,665,,standard,EST,EST
662,81,2025-09-27,delivered,899.12,web,credit_card,standard,,665,665,,standard,EST,EST
663,81,2025-09-12,delivered,526.75,web,credit_card,standard,,665,665,,standard,EST,EST
664,82,2025-02-10,delivered,830.14,mobile_web,debit_card,standard,,786,786,,standard,PST,PST
665,82,2025-03-03,delivered,501.08,mobile_web,debit_card,standard,,786,786,,standard,PST,PST
666,92,2025-03-19,delivered,125.66,web,credit_card,standard,,19,19,,medium,MST,MST
667,92,2025-03-30,delivered,49.71,web,credit_card,standard,,19,19,,medium,MST,MST
668,92,2025-03-28,delivered,167.86,web,credit_card,standard,,19,19,,medium,MST,MST
669,92,2025-03-11,delivered,506.79,web,credit_card,standard,,19,19,,medium,MST,MST
670,92,2025-03-20,delivered,120.39,web,credit_card,standard,,19,19,,medium,MST,MST
671,92,2025-03-27,delivered,1211.15,web,credit_card,standard,,19,19,,medium,MST,MST
672,92,2025-03-20,delivered,902.42,web,credit_card,standard,,19,19,,medium,MST,MST
673,92,2025-03-17,delivered,631.76,web,credit_card,standard,,19,19,,medium,MST,MST
674,95,2025-01-06,delivered,2729.08,mobile_web,credit_card,standard,,833,833,,standard,MST,MST
675,95,2025-01-17,delivered,211.98,mobile_web,credit_card,standard,,833,833,,standard,MST,MST
676,95,2025-01-28,delivered,1002.74,mobile_web,credit_card,standard,,833,833,,standard,MST,MST
677,95,2025-01-16,delivered,227.52,mobile_web,credit_card,standard,,833,833,,standard,MST,MST
678,95,2025-02-03,delivered,519.77,mobile_web,credit_card,standard,,833,833,,standard,MST,MST
679,95,2025-01-25,delivered,281.9,mobile_web,credit_card,standard,,833,833,,standard,MST,MST
680,95,2025-01-30,delivered,169.35,mobile_web,credit_card,standard,,833,833,,standard,MST,MST
