order_id,user_id,order_date,order_time,order_datetime,status,total_amount,order_source,payment_method,shipping_method,promo_code,shipping_address_id,billing_address_id,customer_notes,order_priority,timezone,shipping_region
384,46,2025-03-04 00:00:00,11:08:01,2025-03-04T11:08:01,delivered,3075.9,mobile_app,credit_card,standard,,238,238,,standard,EST,EST
385,44,2024-10-03 00:00:00,07:38:07,2024-10-03T07:38:07,delivered,1201.05,web,credit_card,standard,,865,293,,standard,CST,CST
386,37,2024-10-28 00:00:00,18:55:33,2024-10-28T18:55:33,delivered,529.59,mobile_web,debit_card,standard,,834,904,,standard,MST,MST
387,50,2025-06-23 00:00:00,17:17:44,2025-06-23T17:17:44,delivered,65.0,web,credit_card,economy,,631,631,,standard,CST,CST
388,28,2024-11-30 00:00:00,15:48:52,2024-11-30T15:48:52,delivered,209.2,web,debit_card,economy,,230,296,,standard,MST,MST
389,3,2025-08-04 00:00:00,19:15:23,2025-08-04T19:15:23,delivered,1268.16,mobile_web,paypal,economy,,238,238,,standard,CST,CST
390,45,2025-05-24 00:00:00,18:28:39,2025-05-24T18:28:39,delivered,551.13,mobile_web,credit_card,standard,,29,29,,standard,CST,CST
391,27,2025-06-12 00:00:00,16:43:42,2025-06-12T16:43:42,returned,609.99,mobile_app,paypal,economy,,200,200,,standard,PST,PST
392,8,2025-05-23 00:00:00,19:55:30,2025-05-23T19:55:30,delivered,731.63,web,paypal,economy,,585,585,,standard,EST,EST
393,91,2025-02-05 00:00:00,11:32:26,2025-02-05T11:32:26,delivered,156.7,api,credit_card,economy,,734,734,,standard,CST,CST
394,30,2025-07-29 00:00:00,10:42:12,2025-07-29T10:42:12,delivered,387.04,mobile_app,debit_card,economy,,886,886,,standard,MST,MST
395,51,2025-07-13 00:00:00,12:00:40,2025-07-13T12:00:40,delivered,238.85,web,debit_card,standard,,763,763,,standard,EST,EST
396,55,2025-04-08 00:00:00,08:52:20,2025-04-08T08:52:20,delivered,1467.95,web,credit_card,economy,,646,646,,standard,Other,Other
397,8,2025-01-24 00:00:00,16:01:40,2025-01-24T16:01:40,delivered,582.3,mobile_app,credit_card,economy,,40,40,,standard,PST,PST
398,28,2024-10-09 00:00:00,20:23:55,2024-10-09T20:23:55,delivered,2503.08,web,paypal,standard,,677,642,,standard,EST,EST
399,23,2025-07-08 00:00:00,07:02:51,2025-07-08T07:02:51,returned,122.21,mobile_app,credit_card,economy,,601,601,Leave with neighbor if not home,standard,PST,PST
400,12,2025-02-04 00:00:00,10:47:20,2025-02-04T10:47:20,delivered,445.36,web,debit_card,express,,834,834,,standard,EST,EST
401,47,2024-09-09 00:00:00,15:43:28,2024-09-09T15:43:28,delivered,63.19,mobile_app,credit_card,standard,,529,768,,standard,CST,CST
402,5,2024-12-15 00:00:00,20:14:38,2024-12-15T20:14:38,delivered,396.85,mobile_web,apple_pay,economy,,728,728,,standard,CST,CST
403,70,2025-03-31 00:00:00,13:31:25,2025-03-31T13:31:25,delivered,4913.68,mobile_web,credit_card,economy,,654,654,,standard,CST,CST
404,26,2024-10-21 00:00:00,15:47:39,2024-10-21T15:47:39,delivered,754.0,mobile_app,credit_card,express,,897,897,,medium,EST,EST
405,43,2025-02-27 00:00:00,07:50:05,2025-02-27T07:50:05,delivered,241.73,web,debit_card,economy,,493,493,,standard,PST,PST
406,97,2025-01-25 00:00:00,10:22:27,2025-01-25T10:22:27,delivered,2233.41,mobile_app,credit_card,economy,,430,334,,standard,CST,CST
407,87,2025-05-23 00:00:00,22:59:59,2025-05-23T22:59:59,delivered,45.3,mobile_web,credit_card,economy,,677,677,,standard,CST,CST
408,96,2025-06-21 00:00:00,21:30:42,2025-06-21T21:30:42,delivered,416.99,web,credit_card,standard,,825,616,,standard,CST,CST
409,33,2025-05-23 00:00:00,01:54:44,2025-05-23T01:54:44,delivered,533.34,mobile_web,credit_card,standard,,912,419,,standard,EST,EST
410,39,2024-12-14 00:00:00,21:57:06,2024-12-14T21:57:06,delivered,666.92,mobile_web,debit_card,economy,,401,436,,standard,CST,CST
411,88,2025-04-19 00:00:00,17:46:24,2025-04-19T17:46:24,delivered,438.38,web,credit_card,standard,,348,348,,standard,CST,CST
412,36,2025-01-29 00:00:00,19:18:38,2025-01-29T19:18:38,returned,53.88,mobile_web,credit_card,standard,,897,897,,standard,MST,MST
413,25,2025-07-20 00:00:00,15:12:45,2025-07-20T15:12:45,delivered,251.81,mobile_web,credit_card,economy,,338,338,,standard,MST,MST
414,78,2025-05-09 00:00:00,16:09:55,2025-05-09T16:09:55,delivered,914.64,web,credit_card,standard,HOLIDAY15,722,722,,standard,Other,Other
415,18,2025-09-04 00:00:00,15:33:56,2025-09-04T15:33:56,processing,158.92,web,debit_card,express,,51,51,,standard,MST,MST
416,98,2025-01-26 00:00:00,17:36:50,2025-01-26T17:36:50,delivered,144.72,api,credit_card,economy,,881,881,,standard,EST,EST
417,34,2024-10-16 00:00:00,10:54:45,2024-10-16T10:54:45,delivered,250.41,web,paypal,standard,,567,567,,standard,EST,EST
418,2,2025-05-24 00:00:00,12:32:02,2025-05-24T12:32:02,delivered,384.7,web,apple_pay,economy,NEWUSER,408,408,,standard,CST,CST
419,91,2024-12-03 00:00:00,13:31:50,2024-12-03T13:31:50,returned,47.9,web,credit_card,express,,35,35,Gift - please wrap,standard,PST,PST
420,37,2025-03-06 00:00:00,17:05:19,2025-03-06T17:05:19,delivered,40.17,mobile_web,paypal,express,,759,883,,standard,EST,EST
421,45,2024-09-13 00:00:00,11:53:43,2024-09-13T11:53:43,delivered,584.03,web,credit_card,express,,426,426,,standard,CST,CST
422,52,2025-05-02 00:00:00,17:35:55,2025-05-02T17:35:55,delivered,1185.83,web,debit_card,economy,,603,603,,standard,EST,EST
423,79,2025-08-13 00:00:00,21:29:10,2025-08-13T21:29:10,delivered,3656.0,web,credit_card,standard,,525,525,,standard,PST,PST
424,75,2025-04-10 00:00:00,09:57:28,2025-04-10T09:57:28,delivered,1562.73,web,credit_card,standard,SUMMER25,386,386,,standard,EST,EST
425,83,2025-01-09 00:00:00,17:07:30,2025-01-09T17:07:30,delivered,253.13,mobile_app,credit_card,express,,930,930,,medium,EST,EST
426,61,2025-08-25 00:00:00,15:42:34,2025-08-25T15:42:34,delivered,476.74,mobile_app,debit_card,economy,,975,975,,standard,PST,PST
427,66,2025-04-28 00:00:00,19:15:15,2025-04-28T19:15:15,delivered,27.19,mobile_web,debit_card,express,,407,407,,standard,PST,PST
428,20,2024-11-28 00:00:00,11:13:10,2024-11-28T11:13:10,delivered,140.42,web,credit_card,standard,FREESHIP,830,830,,standard,CST,CST
429,51,2025-05-13 00:00:00,17:48:42,2025-05-13T17:48:42,delivered,845.06,web,apple_pay,standard,,608,608,,standard,EST,EST
430,30,2024-09-28 00:00:00,19:44:05,2024-09-28T19:44:05,delivered,242.37,mobile_app,credit_card,standard,,581,581,,standard,CST,CST
431,71,2025-05-08 00:00:00,21:06:27,2025-05-08T21:06:27,delivered,19.86,web,apple_pay,standard,,855,855,,medium,Other,Other
432,27,2025-07-20 00:00:00,17:45:01,2025-07-20T17:45:01,delivered,158.76,web,credit_card,economy,,774,774,Gift - please wrap,standard,EST,EST
433,77,2025-03-03 00:00:00,15:10:59,2025-03-03T15:10:59,delivered,515.64,mobile_app,credit_card,standard,,473,473,,standard,MST,MST
434,85,2025-08-23 00:00:00,17:59:20,2025-08-23T17:59:20,delivered,398.84,web,paypal,standard,,108,108,,standard,CST,CST
435,60,2025-06-03 00:00:00,19:57:24,2025-06-03T19:57:24,delivered,88.41,web,credit_card,standard,NEWUSER,171,171,,medium,EST,EST
436,74,2024-12-30 00:00:00,16:49:17,2024-12-30T16:49:17,delivered,492.25,web,credit_card,standard,,642,499,,standard,EST,EST
437,44,2025-05-14 00:00:00,07:14:46,2025-05-14T07:14:46,delivered,246.56,web,paypal,standard,,446,738,Ring doorbell twice,standard,CST,CST
438,72,2025-02-09 00:00:00,20:16:42,2025-02-09T20:16:42,delivered,260.82,mobile_app,credit_card,economy,,381,381,,standard,MST,MST
439,6,2024-10-19 00:00:00,17:30:57,2024-10-19T17:30:57,delivered,73.5,mobile_app,credit_card,economy,,975,975,,standard,CST,CST
440,21,2024-10-28 00:00:00,17:42:07,2024-10-28T17:42:07,delivered,91.59,web,debit_card,express,,950,950,,standard,EST,EST
441,55,2024-09-21 00:00:00,12:42:08,2024-09-21T12:42:08,delivered,1488.51,web,credit_card,economy,,486,486,,standard,PST,PST
442,13,2024-09-18 00:00:00,17:59:34,2024-09-18T17:59:34,delivered,195.21,mobile_app,debit_card,economy,WELCOME10,193,193,,standard,PST,PST
443,28,2024-12-31 00:00:00,14:40:46,2024-12-31T14:40:46,delivered,53.84,mobile_web,debit_card,economy,NEWUSER,161,161,,standard,EST,EST
444,50,2025-03-14 00:00:00,17:31:05,2025-03-14T17:31:05,delivered,291.95,web,debit_card,economy,,282,282,Gift - please wrap,standard,EST,EST
445,80,2024-10-19 00:00:00,15:50:44,2024-10-19T15:50:44,delivered,359.77,web,credit_card,economy,,786,786,,standard,PST,PST
446,69,2024-10-11 00:00:00,17:55:14,2024-10-11T17:55:14,delivered,1994.39,web,paypal,economy,,157,157,,standard,EST,EST
447,14,2024-12-04 00:00:00,23:59:36,2024-12-04T23:59:36,delivered,1374.0,mobile_app,debit_card,standard,,535,535,,standard,EST,EST
448,29,2025-08-14 00:00:00,08:49:59,2025-08-14T08:49:59,delivered,1062.01,mobile_web,credit_card,standard,,284,755,,medium,CST,CST
449,53,2025-03-31 00:00:00,22:38:04,2025-03-31T22:38:04,delivered,542.99,mobile_app,credit_card,standard,,803,803,,medium,PST,PST
450,89,2024-10-26 00:00:00,14:41:21,2024-10-26T14:41:21,delivered,46.12,web,paypal,standard,,487,332,,standard,CST,CST
451,76,2025-02-01 00:00:00,19:24:58,2025-02-01T19:24:58,delivered,262.18,mobile_web,credit_card,standard,HOLIDAY15,484,484,,medium,CST,CST
452,24,2025-02-27 00:00:00,18:45:47,2025-02-27T18:45:47,delivered,1323.86,mobile_app,credit_card,standard,,395,395,,standard,EST,EST
453,9,2025-01-26 00:00:00,16:47:46,2025-01-26T16:47:46,delivered,405.34,web,apple_pay,standard,,620,979,,standard,CST,CST
454,81,2025-05-22 00:00:00,18:24:41,2025-05-22T18:24:41,delivered,4436.84,mobile_app,paypal,overnight,,448,448,,medium,CST,CST
455,48,2025-06-19 00:00:00,19:41:50,2025-06-19T19:41:50,delivered,1521.52,mobile_web,credit_card,standard,,446,446,,standard,EST,EST
456,73,2025-06-01 00:00:00,14:35:54,2025-06-01T14:35:54,delivered,71.34,mobile_app,credit_card,overnight,,355,355,,medium,EST,EST
457,1,2025-04-01 00:00:00,13:27:51,2025-04-01T13:27:51,delivered,321.76,mobile_app,credit_card,express,,392,392,,medium,CST,CST
458,32,2025-02-13 00:00:00,17:14:14,2025-02-13T17:14:14,delivered,316.49,web,credit_card,standard,,200,200,,standard,PST,PST
459,23,2025-04-20 00:00:00,18:16:07,2025-04-20T18:16:07,delivered,5134.92,web,credit_card,economy,,944,944,,standard,EST,EST
460,22,2025-06-19 00:00:00,18:18:05,2025-06-19T18:18:05,delivered,419.24,mobile_app,credit_card,economy,,713,713,,standard,PST,PST
461,15,2025-06-13 00:00:00,18:07:05,2025-06-13T18:07:05,delivered,490.86,api,credit_card,standard,,623,623,Gift message: Happy Birthday!,standard,PST,PST
462,65,2024-11-03 00:00:00,15:21:47,2024-11-03T15:21:47,delivered,135.68,mobile_web,credit_card,economy,,827,827,,standard,CST,CST
463,58,2025-08-13 00:00:00,19:37:59,2025-08-13T19:37:59,delivered,57.26,web,debit_card,economy,,182,135,,standard,PST,PST
464,95,2025-02-12 00:00:00,10:12:47,2025-02-12T10:12:47,delivered,67.4,web,credit_card,standard,HOLIDAY15,64,64,,standard,CST,CST
465,35,2025-05-16 00:00:00,16:07:36,2025-05-16T16:07:36,delivered,121.33,web,debit_card,economy,,756,756,,standard,PST,PST
466,56,2024-10-12 00:00:00,23:23:08,2024-10-12T23:23:08,delivered,236.76,web,credit_card,standard,,928,740,,standard,PST,PST
467,68,2025-07-24 00:00:00,13:20:24,2025-07-24T13:20:24,delivered,407.0,web,credit_card,standard,,858,858,,standard,PST,PST
468,57,2025-03-13 00:00:00,14:36:47,2025-03-13T14:36:47,delivered,426.48,web,paypal,economy,,274,274,,standard,EST,EST
469,3,2025-05-01 00:00:00,14:00:19,2025-05-01T14:00:19,delivered,268.4,mobile_web,credit_card,economy,,178,178,,standard,CST,CST
470,67,2025-02-09 00:00:00,17:03:37,2025-02-09T17:03:37,delivered,810.04,web,credit_card,standard,,121,121,,standard,PST,PST
471,99,2025-09-03 00:00:00,14:34:12,2025-09-03T14:34:12,shipped,3543.82,mobile_web,credit_card,economy,,475,475,,standard,EST,EST
472,31,2024-12-21 00:00:00,15:54:24,2024-12-21T15:54:24,delivered,416.18,web,credit_card,express,FREESHIP,989,989,,medium,CST,CST
473,11,2024-09-16 00:00:00,12:27:20,2024-09-16T12:27:20,shipped,105.9,mobile_app,credit_card,economy,,899,899,,standard,EST,EST
474,19,2025-05-30 00:00:00,14:49:23,2025-05-30T14:49:23,delivered,226.91,mobile_web,credit_card,economy,,196,196,,standard,EST,EST
475,84,2025-01-25 00:00:00,12:51:43,2025-01-25T12:51:43,delivered,324.04,mobile_app,paypal,express,,286,286,,standard,PST,PST
476,63,2024-11-27 00:00:00,08:59:50,2024-11-27T08:59:50,delivered,974.15,web,credit_card,express,,182,266,,standard,EST,EST
477,90,2025-02-23 00:00:00,16:08:33,2025-02-23T16:08:33,delivered,347.5,web,apple_pay,economy,,358,358,,standard,Other,Other
478,82,2025-02-23 00:00:00,17:42:38,2025-02-23T17:42:38,delivered,162.22,api,debit_card,express,,973,395,,standard,EST,EST
479,59,2024-12-04 00:00:00,17:37:14,2024-12-04T17:37:14,delivered,427.49,mobile_app,paypal,standard,,662,816,,medium,CST,CST
480,41,2025-08-02 00:00:00,15:06:25,2025-08-02T15:06:25,delivered,367.4,web,credit_card,overnight,,761,761,,medium,MST,MST
481,7,2025-01-22 00:00:00,14:00:34,2025-01-22T14:00:34,delivered,823.25,mobile_web,debit_card,express,,33,530,,standard,EST,EST
482,100,2024-10-12 00:00:00,19:54:29,2024-10-12T19:54:29,delivered,87.63,mobile_web,credit_card,express,NEWUSER,578,578,,standard,EST,EST
483,93,2025-05-28 00:00:00,16:20:09,2025-05-28T16:20:09,delivered,76.84,web,apple_pay,economy,,891,163,,standard,PST,PST
484,42,2025-01-24 00:00:00,15:52:18,2025-01-24T15:52:18,delivered,158.77,web,debit_card,express,,936,936,,standard,CST,CST
485,49,2025-04-03 00:00:00,06:53:14,2025-04-03T06:53:14,delivered,967.83,web,credit_card,standard,,632,632,,medium,EST,EST
486,8,2025-08-20 00:00:00,13:31:43,2025-08-20T13:31:43,delivered,150.98,mobile_app,debit_card,standard,,259,259,,standard,EST,EST
487,92,2025-05-12 00:00:00,14:29:09,2025-05-12T14:29:09,delivered,2505.03,web,debit_card,standard,,782,950,Gift - please wrap,standard,EST,EST
488,62,2025-01-21 00:00:00,14:38:18,2025-01-21T14:38:18,delivered,220.64,mobile_app,apple_pay,economy,,411,411,,standard,CST,CST
489,10,2024-09-27 00:00:00,16:09:47,2024-09-27T16:09:47,delivered,370.89,web,credit_card,economy,,715,204,,standard,EST,EST
490,40,2025-02-05 00:00:00,16:42:54,2025-02-05T16:42:54,delivered,246.42,mobile_app,credit_card,express,SUMMER25,983,983,,medium,MST,MST
491,94,2024-12-20 00:00:00,16:51:52,2024-12-20T16:51:52,delivered,1032.74,api,credit_card,standard,FREESHIP,170,170,,standard,CST,CST
492,54,2024-11-16 00:00:00,18:44:02,2024-11-16T18:44:02,delivered,1711.13,mobile_app,credit_card,economy,,190,190,,standard,EST,EST
493,86,2024-10-21 00:00:00,19:38:20,2024-10-21T19:38:20,delivered,582.96,mobile_web,credit_card,economy,,866,866,,standard,MST,MST
494,64,2025-07-30 00:00:00,17:19:32,2025-07-30T17:19:32,returned,459.42,web,apple_pay,standard,,564,564,,medium,MST,MST
495,17,2025-07-21 00:00:00,21:44:07,2025-07-21T21:44:07,delivered,252.26,mobile_app,apple_pay,standard,,724,724,,standard,EST,EST
496,12,2025-02-27 00:00:00,05:17:54,2025-02-27T05:17:54,delivered,1839.22,web,debit_card,standard,,410,410,,standard,EST,EST
497,46,2024-10-09 00:00:00,11:45:36,2024-10-09T11:45:36,delivered,149.93,mobile_app,credit_card,economy,,404,404,,standard,CST,CST
498,16,2025-05-19 00:00:00,02:30:40,2025-05-19T02:30:40,delivered,173.83,web,credit_card,standard,,183,183,Rush delivery needed,standard,PST,PST
499,4,2024-11-25 00:00:00,17:53:13,2024-11-25T17:53:13,delivered,89.11,web,credit_card,express,,770,770,,standard,CST,CST
500,38,2025-05-11 00:00:00,20:31:18,2025-05-11T20:31:18,delivered,417.49,web,paypal,standard,,446,446,Call before delivery,standard,CST,CST
501,2,2024-09-30,09:13:58,2024-09-30T00:00:00,delivered,903.63,web,paypal,economy,,783,783,,standard,EST,EST
502,2,2024-09-14,09:13:58,2024-09-14T00:00:00,delivered,389.4,web,paypal,economy,,783,783,,standard,EST,EST
503,2,2024-09-22,09:13:58,2024-09-22T00:00:00,delivered,2200.67,web,paypal,economy,,783,783,,standard,EST,EST
504,2,2024-09-25,09:13:58,2024-09-25T00:00:00,delivered,146.22,web,paypal,economy,,783,783,,standard,EST,EST
505,2,2024-09-23,09:13:58,2024-09-23T00:00:00,delivered,1591.44,web,paypal,economy,,783,783,,standard,EST,EST
506,3,2025-07-01,12:24:21,2025-07-01T00:00:00,delivered,2006.2,mobile_app,debit_card,economy,,620,620,,standard,PST,PST
507,3,2025-06-13,12:24:21,2025-06-13T00:00:00,delivered,406.05,mobile_app,debit_card,economy,,620,620,,standard,PST,PST
508,3,2025-06-12,12:24:21,2025-06-12T00:00:00,delivered,360.68,mobile_app,debit_card,economy,,620,620,,standard,PST,PST
509,3,2025-07-03,12:24:21,2025-07-03T00:00:00,delivered,168.55,mobile_app,debit_card,economy,,620,620,,standard,PST,PST
510,3,2025-07-07,12:24:21,2025-07-07T00:00:00,delivered,959.17,mobile_app,debit_card,economy,,620,620,,standard,PST,PST
511,8,2025-01-08,18:19:27,2025-01-08T00:00:00,delivered,846.28,mobile_app,apple_pay,economy,,772,772,,standard,MST,MST
512,8,2025-01-12,18:19:27,2025-01-12T00:00:00,delivered,167.0,mobile_app,apple_pay,economy,,772,772,,standard,MST,MST
513,8,2025-01-20,18:19:27,2025-01-20T00:00:00,delivered,113.24,mobile_app,apple_pay,economy,,772,772,,standard,MST,MST
514,8,2025-01-08,18:19:27,2025-01-08T00:00:00,delivered,67.95,mobile_app,apple_pay,economy,,772,772,,standard,MST,MST
515,8,2025-01-29,18:19:27,2025-01-29T00:00:00,delivered,186.51,mobile_app,apple_pay,economy,,772,772,,standard,MST,MST
516,8,2025-02-01,18:19:27,2025-02-01T00:00:00,delivered,153.75,mobile_app,apple_pay,economy,,772,772,,standard,MST,MST
517,8,2025-01-21,18:19:27,2025-01-21T00:00:00,delivered,122.75,mobile_app,apple_pay,economy,,772,772,,standard,MST,MST
518,8,2025-01-28,18:19:27,2025-01-28T00:00:00,delivered,33.93,mobile_app,apple_pay,economy,,772,772,,standard,MST,MST
519,10,2025-03-26,14:04:05,2025-03-26T00:00:00,delivered,2304.88,mobile_app,credit_card,economy,,279,279,,standard,EST,EST
520,10,2025-03-17,14:04:05,2025-03-17T00:00:00,delivered,675.55,mobile_app,credit_card,economy,,279,279,,standard,EST,EST
521,10,2025-03-16,14:04:05,2025-03-16T00:00:00,delivered,766.74,mobile_app,credit_card,economy,,279,279,,standard,EST,EST
522,10,2025-03-28,14:04:05,2025-03-28T00:00:00,delivered,1645.05,mobile_app,credit_card,economy,,279,279,,standard,EST,EST
523,10,2025-03-12,14:04:05,2025-03-12T00:00:00,delivered,224.94,mobile_app,credit_card,economy,,279,279,,standard,EST,EST
524,10,2025-03-06,14:04:05,2025-03-06T00:00:00,delivered,323.42,mobile_app,credit_card,economy,,279,279,,standard,EST,EST
525,10,2025-03-18,14:04:05,2025-03-18T00:00:00,delivered,478.61,mobile_app,credit_card,economy,,279,279,,standard,EST,EST
526,10,2025-03-28,14:04:05,2025-03-28T00:00:00,delivered,287.05,mobile_app,credit_card,economy,,279,279,,standard,EST,EST
527,12,2025-03-25,21:56:31,2025-03-25T00:00:00,delivered,561.64,api,debit_card,standard,,802,180,,standard,CST,CST
528,12,2025-04-23,21:56:31,2025-04-23T00:00:00,delivered,551.44,api,debit_card,standard,,802,180,,standard,CST,CST
529,12,2025-04-02,21:56:31,2025-04-02T00:00:00,delivered,601.52,api,debit_card,standard,,802,180,,standard,CST,CST
530,13,2025-04-05,12:44:43,2025-04-05T00:00:00,delivered,1826.14,mobile_app,credit_card,standard,,373,373,,medium,EST,EST
531,13,2025-03-31,12:44:43,2025-03-31T00:00:00,delivered,68.28,mobile_app,credit_card,standard,,373,373,,medium,EST,EST
532,13,2025-03-31,12:44:43,2025-03-31T00:00:00,delivered,917.49,mobile_app,credit_card,standard,,373,373,,medium,EST,EST
533,13,2025-03-20,12:44:43,2025-03-20T00:00:00,delivered,1460.32,mobile_app,credit_card,standard,,373,373,,medium,EST,EST
534,13,2025-03-31,12:44:43,2025-03-31T00:00:00,delivered,88.34,mobile_app,credit_card,standard,,373,373,,medium,EST,EST
535,13,2025-04-14,12:44:43,2025-04-14T00:00:00,delivered,620.34,mobile_app,credit_card,standard,,373,373,,medium,EST,EST
536,13,2025-03-28,12:44:43,2025-03-28T00:00:00,delivered,688.26,mobile_app,credit_card,standard,,373,373,,medium,EST,EST
537,13,2025-03-27,12:44:43,2025-03-27T00:00:00,delivered,361.18,mobile_app,credit_card,standard,,373,373,,medium,EST,EST
538,18,2025-07-23,17:44:53,2025-07-23T00:00:00,delivered,482.44,mobile_app,paypal,economy,,294,294,,standard,EST,EST
539,18,2025-07-05,17:44:53,2025-07-05T00:00:00,delivered,33.22,mobile_app,paypal,economy,,294,294,,standard,EST,EST
540,18,2025-07-08,17:44:53,2025-07-08T00:00:00,delivered,347.8,mobile_app,paypal,economy,,294,294,,standard,EST,EST
541,18,2025-07-11,17:44:53,2025-07-11T00:00:00,delivered,325.07,mobile_app,paypal,economy,,294,294,,standard,EST,EST
542,18,2025-07-17,17:44:53,2025-07-17T00:00:00,delivered,635.23,mobile_app,paypal,economy,,294,294,,standard,EST,EST
543,18,2025-06-30,17:44:53,2025-06-30T00:00:00,delivered,271.48,mobile_app,paypal,economy,,294,294,,standard,EST,EST
544,18,2025-06-28,17:44:53,2025-06-28T00:00:00,delivered,215.04,mobile_app,paypal,economy,,294,294,,standard,EST,EST
545,18,2025-07-09,17:44:53,2025-07-09T00:00:00,delivered,221.97,mobile_app,paypal,economy,,294,294,,standard,EST,EST
546,28,2024-09-22,20:29:17,2024-09-22T00:00:00,delivered,347.64,mobile_app,credit_card,economy,,617,617,,standard,CST,CST
547,28,2024-09-28,20:29:17,2024-09-28T00:00:00,delivered,4682.89,mobile_app,credit_card,economy,,617,617,,standard,CST,CST
548,29,2024-09-29,10:25:44,2024-09-29T00:00:00,delivered,218.12,mobile_app,credit_card,express,,500,500,,medium,EST,EST
549,29,2024-09-27,10:25:44,2024-09-27T00:00:00,delivered,1431.04,mobile_app,credit_card,express,,500,500,,medium,EST,EST
550,29,2024-10-08,10:25:44,2024-10-08T00:00:00,delivered,238.76,mobile_app,credit_card,express,,500,500,,medium,EST,EST
551,29,2024-10-15,10:25:44,2024-10-15T00:00:00,delivered,406.24,mobile_app,credit_card,express,,500,500,,medium,EST,EST
552,29,2024-10-12,10:25:44,2024-10-12T00:00:00,delivered,335.63,mobile_app,credit_card,express,,500,500,,medium,EST,EST
553,31,2024-10-27,21:07:23,2024-10-27T00:00:00,delivered,29.42,web,credit_card,standard,,9,9,,standard,MST,MST
554,31,2024-10-12,21:07:23,2024-10-12T00:00:00,delivered,644.81,web,credit_card,standard,,9,9,,standard,MST,MST
555,31,2024-10-22,21:07:23,2024-10-22T00:00:00,delivered,302.14,web,credit_card,standard,,9,9,,standard,MST,MST
556,31,2024-10-30,21:07:23,2024-10-30T00:00:00,delivered,542.5,web,credit_card,standard,,9,9,,standard,MST,MST
557,31,2024-10-31,21:07:23,2024-10-31T00:00:00,delivered,448.21,web,credit_card,standard,,9,9,,standard,MST,MST
558,31,2024-10-14,21:07:23,2024-10-14T00:00:00,delivered,614.04,web,credit_card,standard,,9,9,,standard,MST,MST
559,31,2024-11-03,21:07:23,2024-11-03T00:00:00,delivered,2187.85,web,credit_card,standard,,9,9,,standard,MST,MST
560,31,2024-11-09,21:07:23,2024-11-09T00:00:00,delivered,529.13,web,credit_card,standard,,9,9,,standard,MST,MST
561,34,2025-04-03,18:54:12,2025-04-03T00:00:00,delivered,238.32,mobile_web,paypal,standard,,838,838,,medium,CST,CST
562,34,2025-03-26,18:54:12,2025-03-26T00:00:00,delivered,599.03,mobile_web,paypal,standard,,838,838,,medium,CST,CST
563,34,2025-03-29,18:54:12,2025-03-29T00:00:00,delivered,134.95,mobile_web,paypal,standard,,838,838,,medium,CST,CST
564,34,2025-04-13,18:54:12,2025-04-13T00:00:00,delivered,339.91,mobile_web,paypal,standard,,838,838,,medium,CST,CST
565,35,2025-07-31,13:30:10,2025-07-31T00:00:00,delivered,381.6,mobile_web,paypal,overnight,SAVE20,90,90,,medium,EST,EST
566,35,2025-07-05,13:30:10,2025-07-05T00:00:00,delivered,2946.1,mobile_web,paypal,overnight,SAVE20,90,90,,medium,EST,EST
567,35,2025-07-20,13:30:10,2025-07-20T00:00:00,delivered,586.08,mobile_web,paypal,overnight,SAVE20,90,90,,medium,EST,EST
568,35,2025-07-11,13:30:10,2025-07-11T00:00:00,delivered,2014.29,mobile_web,paypal,overnight,SAVE20,90,90,,medium,EST,EST
569,35,2025-07-19,13:30:10,2025-07-19T00:00:00,delivered,65.76,mobile_web,paypal,overnight,SAVE20,90,90,,medium,EST,EST
570,35,2025-07-09,13:30:10,2025-07-09T00:00:00,delivered,107.95,mobile_web,paypal,overnight,SAVE20,90,90,,medium,EST,EST
571,35,2025-07-03,13:30:10,2025-07-03T00:00:00,delivered,843.86,mobile_web,paypal,overnight,SAVE20,90,90,,medium,EST,EST
572,35,2025-07-17,13:30:10,2025-07-17T00:00:00,delivered,484.34,mobile_web,paypal,overnight,SAVE20,90,90,,medium,EST,EST
573,39,2024-11-24,16:58:36,2024-11-24T00:00:00,delivered,77.35,web,credit_card,economy,,232,232,,standard,EST,EST
574,39,2024-12-10,16:58:36,2024-12-10T00:00:00,delivered,413.63,web,credit_card,economy,,232,232,,standard,EST,EST
575,39,2024-12-02,16:58:36,2024-12-02T00:00:00,delivered,5774.57,web,credit_card,economy,,232,232,,standard,EST,EST
576,39,2024-12-05,16:58:36,2024-12-05T00:00:00,delivered,364.01,web,credit_card,economy,,232,232,,standard,EST,EST
577,39,2024-11-21,16:58:36,2024-11-21T00:00:00,delivered,631.5,web,credit_card,economy,,232,232,,standard,EST,EST
578,44,2025-02-22,09:46:27,2025-02-22T00:00:00,delivered,526.88,mobile_app,paypal,economy,HOLIDAY15,691,783,,standard,PST,PST
579,44,2025-02-22,09:46:27,2025-02-22T00:00:00,delivered,55.29,mobile_app,paypal,economy,HOLIDAY15,691,783,,standard,PST,PST
580,44,2025-03-15,09:46:27,2025-03-15T00:00:00,delivered,120.56,mobile_app,paypal,economy,HOLIDAY15,691,783,,standard,PST,PST
581,44,2025-03-02,09:46:27,2025-03-02T00:00:00,delivered,413.03,mobile_app,paypal,economy,HOLIDAY15,691,783,,standard,PST,PST
