order_id,product_id,quantity,unit_price,total_price,discount_amount,discount_rate,tax_amount,tax_rate,shipping_cost,product_variant,is_gift_wrapped,is_bulk_order,cross_sell_item
249,29,27,53.7,1263.01,289.96,0.2,92.79,0.08,10.39,Standard,False,True,False
249,17,13,198.09,2240.5,515.03,0.2,164.81,0.08,15.58,Standard,False,True,False
249,12,1,82.6,88.82,12.39,0.15,5.62,0.08,12.99,Standard,False,False,False
249,9,1,173.62,206.99,0.0,0.0,13.89,0.08,19.48,Standard,False,False,False
250,21,7,28.95,211.29,20.27,0.1,14.59,0.08,14.29,Standard,False,False,False
250,28,96,159.63,13257.41,3064.93,0.2,980.78,0.08,16.89,Standard,False,True,False
250,26,33,52.7,1527.8,347.79,0.2,111.29,0.08,25.33,Standard,False,True,False
250,29,2,67.12,152.97,0.0,0.0,10.74,0.08,7.99,Standard,False,False,False
251,49,4,380.89,1576.17,76.18,0.05,115.79,0.08,12.99,Standard,False,False,False
251,22,10,125.52,1101.38,251.04,0.2,80.33,0.08,16.89,Standard,False,True,False
251,29,1,57.17,60.58,8.47,0.148,3.9,0.08,7.99,Standard,False,False,True
251,41,1,83.3,102.95,0.0,0.0,6.66,0.08,12.99,Standard,False,False,False
251,38,1,128.06,157.78,0.0,0.0,10.24,0.08,19.48,Standard,False,False,False
252,48,1,366.35,411.25,0.0,0.0,29.31,0.08,15.59,Standard,False,False,False
252,9,1,173.62,206.99,0.0,0.0,13.89,0.08,19.48,Standard,False,False,False
252,6,5,109.07,544.38,54.54,0.1,39.27,0.08,14.29,Standard,False,False,False
253,23,6,25.22,161.36,15.13,0.1,10.89,0.08,14.29,Standard,False,False,False
253,42,3,79.02,255.21,11.85,0.05,18.02,0.08,11.98,Standard,False,False,False
253,45,1,163.08,189.12,0.0,0.0,13.05,0.08,12.99,Standard,False,False,False
253,4,1,69.82,94.89,0.0,0.0,5.59,0.08,19.48,Standard,False,False,False
253,44,6,29.14,183.14,17.49,0.1,12.59,0.08,13.18,Standard,False,False,False
254,27,7,32.18,233.21,22.52,0.1,16.22,0.08,14.29,Standard,True,False,False
254,30,8,108.2,715.39,216.39,0.25,51.93,0.08,14.29,Standard,False,False,False
255,1,1,49.1,66.02,0.0,0.0,3.93,0.08,12.99,Standard,True,False,False
255,39,3,135.92,371.62,75.69,0.186,26.57,0.08,12.99,Standard,False,False,True
255,25,4,77.72,331.95,15.54,0.05,23.63,0.08,12.99,Standard,False,False,False
255,33,3,27.66,93.14,4.15,0.05,6.31,0.08,7.99,Standard,False,False,False
256,34,2,90.07,173.35,27.02,0.15,12.25,0.08,7.99,Standard,False,False,False
256,8,1,44.91,61.49,0.0,0.0,3.59,0.08,12.99,Standard,False,False,False
256,15,3,21.93,80.48,3.29,0.05,5.0,0.08,12.99,Standard,False,False,False
257,41,1,83.3,102.95,0.0,0.0,6.66,0.08,12.99,Standard,False,False,False
257,13,2,47.89,116.43,0.0,0.0,7.66,0.08,12.99,Standard,False,False,False
258,48,3,293.08,775.25,175.85,0.2,56.27,0.08,15.59,Standard,False,False,False
259,50,7,26.37,163.81,46.15,0.25,11.08,0.08,14.29,Standard,False,False,False
260,42,1,83.18,101.81,0.0,0.0,6.65,0.08,11.98,Standard,False,False,False
260,15,1,23.08,37.92,0.0,0.0,1.85,0.08,12.99,Standard,True,False,False
260,1,1,49.1,66.02,0.0,0.0,3.93,0.08,12.99,Standard,False,False,False
261,42,2,70.7,141.79,21.21,0.15,9.62,0.08,11.98,Standard,False,False,False
261,37,1,23.57,33.45,0.0,0.0,1.89,0.08,7.99,Standard,False,False,False
261,9,3,154.54,465.16,50.95,0.11,33.01,0.08,19.48,Standard,False,False,True
262,38,1,128.06,157.78,0.0,0.0,10.24,0.08,19.48,Standard,False,False,False
263,32,3,172.64,544.39,25.9,0.05,39.36,0.08,12.99,Standard,False,False,False
263,39,1,141.86,143.22,21.28,0.15,9.65,0.08,12.99,Standard,False,False,False
263,42,1,70.7,76.89,10.61,0.15,4.81,0.08,11.98,Standard,False,False,False
264,5,10,133.86,1166.91,267.71,0.2,85.67,0.08,10.39,Standard,False,True,False
264,26,1,55.99,70.88,8.4,0.15,3.81,0.08,19.48,Standard,False,False,False
264,4,4,66.33,291.69,13.27,0.05,20.16,0.08,19.48,Standard,False,False,False
265,21,1,32.17,47.73,0.0,0.0,2.57,0.08,12.99,Standard,False,False,False
265,4,1,69.82,94.89,0.0,0.0,5.59,0.08,19.48,Standard,False,False,False
266,6,1,121.19,143.88,0.0,0.0,9.7,0.08,12.99,Standard,False,False,False
266,41,3,79.13,256.57,11.87,0.05,18.04,0.08,12.99,Standard,False,False,False
267,4,3,66.33,223.64,9.95,0.05,15.12,0.08,19.48,Standard,False,False,False
267,48,1,366.35,411.25,0.0,0.0,29.31,0.08,15.59,Standard,False,False,False
267,27,8,26.81,188.04,53.62,0.25,12.87,0.08,14.29,Standard,False,False,False
267,15,7,20.77,155.62,14.54,0.1,10.47,0.08,14.29,Standard,False,False,False
268,26,1,65.87,90.62,0.0,0.0,5.27,0.08,19.48,Standard,False,False,False
269,35,2,170.06,380.32,0.0,0.0,27.21,0.08,12.99,Standard,False,False,False
269,2,9,128.08,1129.23,115.27,0.1,83.0,0.08,8.79,Standard,False,False,False
269,5,5,150.59,740.65,75.29,0.1,54.21,0.08,8.79,Standard,False,False,False
270,15,17,15.0,195.92,89.26,0.35,13.26,0.08,16.89,Standard,False,True,False
270,10,1,137.9,156.92,0.0,0.0,11.03,0.08,7.99,Standard,False,False,False
271,41,13,66.64,765.39,173.26,0.2,55.44,0.08,16.89,Standard,True,True,False
271,47,1,39.34,55.48,0.0,0.0,3.15,0.08,12.99,Standard,False,False,False
272,45,10,130.46,1144.1,260.93,0.2,83.5,0.08,16.89,Standard,False,True,False
272,16,1,68.98,87.49,0.0,0.0,5.52,0.08,12.99,Standard,False,False,False
273,11,1,15.09,29.29,0.0,0.0,1.21,0.08,12.99,Standard,False,False,False
273,30,7,129.83,897.68,90.88,0.1,65.44,0.08,14.29,Standard,False,False,False
273,49,3,320.75,844.38,192.45,0.2,61.58,0.08,12.99,Standard,False,False,False
274,18,45,4.08,145.84,64.29,0.35,9.55,0.08,16.89,Standard,False,True,False
274,31,20,83.38,1170.59,583.63,0.35,86.71,0.08,0.0,Standard,False,True,False
274,7,1,423.76,477.14,0.0,0.0,33.9,0.08,19.48,Standard,False,False,False
275,27,6,32.18,201.93,19.31,0.1,13.9,0.08,14.29,Standard,True,False,False
275,23,11,22.42,229.93,49.32,0.2,15.78,0.08,16.89,Standard,False,True,False
275,29,2,57.05,112.74,17.12,0.15,7.76,0.08,7.99,Standard,False,False,False
275,32,1,181.73,209.26,0.0,0.0,14.54,0.08,12.99,Standard,False,False,False
275,33,1,25.68,32.45,3.03,0.118,1.81,0.08,7.99,Standard,False,False,True
276,33,1,24.75,30.71,3.71,0.15,1.68,0.08,7.99,Standard,False,False,False
277,35,4,161.56,676.02,32.31,0.05,49.11,0.08,12.99,Standard,False,False,False
277,41,2,83.3,192.92,0.0,0.0,13.33,0.08,12.99,Standard,True,False,False
278,28,1,169.61,168.69,25.44,0.15,11.53,0.08,12.99,Standard,False,False,False
278,26,1,55.99,70.88,8.4,0.15,3.81,0.08,19.48,Standard,False,False,False
278,8,4,42.66,188.09,8.53,0.05,12.97,0.08,12.99,Standard,False,False,False
278,40,6,8.2,62.11,4.92,0.1,3.54,0.08,14.29,Standard,False,False,False
279,27,5,32.18,170.66,16.09,0.1,11.58,0.08,14.29,Standard,False,False,False
279,15,5,20.77,115.24,10.39,0.1,7.48,0.08,14.29,Standard,True,False,False
280,30,19,115.41,1911.43,438.55,0.2,140.34,0.08,16.89,Standard,False,True,False
281,38,1,108.85,119.41,16.33,0.15,7.4,0.08,19.48,Standard,False,False,False
282,1,1,49.1,66.02,0.0,0.0,3.93,0.08,12.99,Standard,True,False,False
282,39,1,141.29,142.16,21.68,0.153,9.57,0.08,12.99,Standard,False,False,True
283,2,1,135.19,146.7,6.76,0.05,10.27,0.08,7.99,Standard,False,False,False
283,15,5,19.62,104.34,14.71,0.15,6.67,0.08,14.29,Standard,False,False,False
283,37,2,22.39,53.94,2.24,0.05,3.4,0.08,7.99,Standard,False,False,False
284,42,1,66.54,69.47,13.31,0.2,4.26,0.08,11.98,Standard,False,False,False
285,12,1,77.74,80.16,15.55,0.2,4.98,0.08,12.99,Standard,False,False,False
286,16,4,62.08,254.36,24.83,0.1,17.88,0.08,12.99,Standard,False,False,False
286,34,1,86.7,84.61,15.76,0.182,5.68,0.08,7.99,Standard,True,False,True
286,6,8,84.83,527.36,203.6,0.3,38.01,0.08,14.29,Standard,False,False,False
286,21,5,27.34,139.8,20.51,0.15,9.3,0.08,14.29,Standard,False,False,False
287,42,5,70.7,337.71,53.03,0.15,24.04,0.08,13.18,Standard,False,False,False
287,15,8,16.16,112.0,38.77,0.3,7.24,0.08,14.29,Standard,False,False,False
288,45,3,146.77,440.98,44.03,0.1,31.7,0.08,12.99,Standard,False,False,False
288,23,18,21.02,323.29,94.57,0.25,22.7,0.08,16.89,Standard,False,True,False
288,47,2,37.37,89.68,3.74,0.05,5.68,0.08,12.99,Standard,True,False,False
288,18,1,5.97,19.11,0.3,0.05,0.45,0.08,12.99,Standard,False,False,False
289,5,6,142.22,792.15,128.0,0.15,58.03,0.08,8.79,Standard,False,False,False
289,33,8,20.38,132.07,48.92,0.3,9.13,0.08,8.79,Standard,False,False,False
289,27,5,30.39,153.77,22.79,0.15,10.33,0.08,14.29,Standard,False,False,False
289,21,1,30.56,44.35,1.53,0.05,2.32,0.08,12.99,Standard,False,False,False
289,31,1,121.86,125.02,6.09,0.05,9.26,0.08,0.0,Standard,False,False,False
289,37,1,18.86,24.28,3.77,0.2,1.21,0.08,7.99,Standard,False,False,False
290,9,1,164.94,188.71,8.25,0.05,12.54,0.08,19.48,Standard,False,False,False
291,32,2,145.38,264.21,58.15,0.2,18.61,0.08,12.99,Standard,False,False,False
291,48,2,348.03,729.75,34.8,0.05,52.9,0.08,15.59,Standard,False,False,False
291,38,3,96.04,252.87,72.03,0.25,17.29,0.08,19.48,Standard,False,False,False
291,24,1,53.94,64.97,5.81,0.108,3.85,0.08,12.99,Standard,False,False,True
292,15,4,20.77,93.75,8.31,0.1,5.98,0.08,12.99,Standard,False,False,False
292,6,17,72.71,817.91,494.46,0.4,59.33,0.08,16.89,Standard,False,True,False
292,40,21,6.83,133.11,35.87,0.25,8.61,0.08,16.89,Standard,False,True,False
292,31,10,96.2,779.24,240.51,0.25,57.72,0.08,0.0,Standard,False,True,False
293,18,1,5.97,19.11,0.3,0.05,0.45,0.08,12.99,Standard,False,False,False
294,27,19,26.81,429.53,127.36,0.25,30.57,0.08,16.89,Standard,False,True,False
294,22,16,117.68,1541.96,470.7,0.25,112.97,0.08,16.89,Standard,False,True,False
294,24,1,48.36,54.77,9.67,0.2,3.1,0.08,12.99,Standard,False,False,False
294,9,1,138.9,139.49,27.78,0.2,8.89,0.08,19.48,Standard,False,False,False
294,21,15,19.3,204.51,115.81,0.4,13.9,0.08,16.89,Standard,False,True,False
294,33,2,23.42,48.66,9.17,0.196,3.01,0.08,7.99,Standard,False,False,True
295,4,2,66.33,155.59,6.63,0.05,10.08,0.08,19.48,Standard,False,False,False
295,39,1,158.56,175.67,7.93,0.05,12.05,0.08,12.99,Standard,False,False,False
296,41,1,79.13,94.18,3.96,0.05,6.01,0.08,12.99,Standard,False,False,False
296,42,4,62.39,214.11,62.39,0.25,14.97,0.08,11.98,Standard,False,False,False
296,9,1,164.94,188.71,8.25,0.05,12.54,0.08,19.48,Standard,False,False,False
297,25,1,77.72,92.73,3.89,0.05,5.91,0.08,12.99,Standard,False,False,False
297,44,1,25.9,34.36,5.18,0.2,1.66,0.08,11.98,Standard,False,False,False
297,10,6,117.22,654.41,105.49,0.15,47.82,0.08,8.79,Standard,False,False,False
297,32,1,145.38,138.6,29.08,0.2,9.3,0.08,12.99,Standard,False,False,False
298,15,5,16.16,75.36,24.23,0.3,4.52,0.08,14.29,Standard,False,False,False
298,8,1,42.66,56.76,2.13,0.05,3.24,0.08,12.99,Standard,False,False,False
298,32,1,172.64,190.12,8.63,0.05,13.12,0.08,12.99,Standard,False,False,False
299,16,8,58.63,444.89,70.36,0.15,31.9,0.08,14.29,Standard,False,False,False
299,31,3,96.2,233.77,72.15,0.25,17.32,0.08,0.0,Standard,False,False,False
299,34,2,93.82,187.43,21.49,0.115,13.29,0.08,7.99,Standard,False,False,True
300,35,2,127.54,219.61,63.77,0.25,15.31,0.08,12.99,Standard,False,False,False
300,9,1,130.22,124.95,32.55,0.25,7.81,0.08,19.48,Standard,False,False,False
301,15,1,20.77,33.18,2.08,0.1,1.5,0.08,12.99,Standard,False,False,False
301,21,1,28.95,41.13,2.9,0.1,2.08,0.08,12.99,Standard,False,False,False
301,4,1,62.84,80.56,6.28,0.1,4.52,0.08,19.48,Standard,False,False,False
301,8,9,35.93,293.67,64.67,0.2,20.69,0.08,14.29,Standard,False,False,False
302,13,3,40.71,125.1,18.32,0.15,8.3,0.08,12.99,Standard,False,False,False
302,42,5,66.54,300.65,66.54,0.2,21.29,0.08,13.18,Standard,True,False,False
303,21,3,27.34,88.3,12.31,0.15,5.58,0.08,12.99,Standard,False,False,False
304,1,1,44.19,55.94,4.42,0.1,3.18,0.08,12.99,Standard,False,False,False
304,39,3,141.88,403.77,63.81,0.15,28.95,0.08,12.99,Standard,False,False,True
305,22,1,141.21,150.25,14.12,0.1,10.17,0.08,12.99,Standard,False,False,False
306,22,1,156.9,182.44,0.0,0.0,12.55,0.08,12.99,Standard,False,False,False
306,28,1,169.61,168.69,25.44,0.15,11.53,0.08,12.99,Standard,False,False,False
306,30,67,93.77,4427.22,2198.88,0.35,326.69,0.08,16.89,Standard,False,True,False
307,24,2,51.38,107.33,15.41,0.15,6.99,0.08,12.99,Standard,False,False,False
308,28,3,189.56,596.46,28.43,0.05,43.22,0.08,12.99,Standard,False,False,False
308,33,16,23.3,332.43,74.55,0.2,23.86,0.08,10.39,Standard,False,True,False
308,15,7,17.31,112.44,30.29,0.25,7.27,0.08,14.29,Standard,False,False,False
308,40,34,7.29,230.98,49.56,0.2,15.86,0.08,16.89,Standard,False,True,False
308,39,1,166.9,193.24,0.0,0.0,13.35,0.08,12.99,Standard,False,False,False
308,26,5,49.4,221.51,61.75,0.25,14.82,0.08,21.43,Standard,False,False,False
309,7,4,402.57,1671.64,80.51,0.05,122.38,0.08,19.48,Standard,False,False,False
309,1,3,39.28,114.8,23.57,0.2,7.54,0.08,12.99,Standard,False,False,False
309,39,1,166.9,193.24,0.0,0.0,13.35,0.08,12.99,Standard,False,False,False
309,41,1,70.8,77.99,10.62,0.15,4.81,0.08,12.99,Standard,False,False,False
309,8,4,35.93,137.16,28.74,0.2,9.2,0.08,12.99,Standard,False,False,False
309,15,1,19.62,31.0,2.94,0.15,1.33,0.08,12.99,Standard,False,False,False
310,15,1,23.08,37.92,0.0,0.0,1.85,0.08,12.99,Standard,False,False,False
311,28,4,189.56,790.96,37.91,0.05,57.63,0.08,12.99,Standard,False,False,False
311,17,31,198.09,5321.17,1228.15,0.2,393.01,0.08,15.58,Standard,False,True,False
311,20,2,40.66,95.82,0.0,0.0,6.51,0.08,7.99,Standard,False,False,False
311,1,2,49.1,119.05,0.0,0.0,7.86,0.08,12.99,Standard,False,False,False
312,30,1,144.26,168.79,0.0,0.0,11.54,0.08,12.99,Standard,False,False,False
312,49,4,320.75,1121.51,256.6,0.2,82.11,0.08,12.99,Standard,False,False,False
313,1,1,49.1,66.02,0.0,0.0,3.93,0.08,12.99,Standard,False,False,False
313,43,2,33.66,73.89,10.93,0.162,4.51,0.08,12.99,Standard,False,False,True
313,45,1,138.62,140.24,20.79,0.15,9.43,0.08,12.99,Standard,False,False,False
313,39,4,158.56,663.7,31.71,0.05,48.2,0.08,12.99,Standard,False,False,False
314,24,1,51.38,60.16,7.71,0.15,3.49,0.08,12.99,Standard,False,False,False
314,21,1,27.34,38.09,4.1,0.15,1.86,0.08,12.99,Standard,False,False,False
314,15,8,20.77,175.81,16.62,0.1,11.96,0.08,14.29,Standard,False,False,False
315,11,5,11.32,60.13,14.15,0.25,3.4,0.08,14.29,Standard,False,False,False
316,25,1,69.54,76.83,10.43,0.15,4.73,0.08,12.99,Standard,True,False,False
317,25,1,81.81,101.34,0.0,0.0,6.54,0.08,12.99,Standard,False,False,False
317,4,23,45.38,758.08,365.33,0.35,54.28,0.08,25.33,Standard,False,True,False
317,48,1,366.35,411.25,0.0,0.0,29.31,0.08,15.59,Standard,False,False,False
318,39,1,166.9,193.24,0.0,0.0,13.35,0.08,12.99,Standard,False,False,False
318,43,1,35.6,47.06,4.05,0.114,2.52,0.08,12.99,Standard,False,False,True
318,50,8,31.64,260.35,25.32,0.1,18.23,0.08,14.29,Standard,False,False,False
318,27,2,30.39,68.78,9.12,0.15,4.13,0.08,12.99,Standard,False,False,False
318,48,1,311.4,301.45,46.71,0.15,21.18,0.08,15.59,Standard,False,False,False
319,20,1,40.66,51.9,0.0,0.0,3.25,0.08,7.99,Standard,False,False,False
320,9,1,147.58,154.96,22.14,0.15,10.04,0.08,19.48,Standard,False,False,False
320,42,3,69.48,200.01,34.33,0.165,13.93,0.08,11.98,Standard,False,False,True
321,29,1,67.12,80.48,0.0,0.0,5.37,0.08,7.99,Standard,False,False,False
322,29,1,67.12,80.48,0.0,0.0,5.37,0.08,7.99,Standard,False,False,False
322,8,3,42.66,144.31,6.4,0.05,9.73,0.08,12.99,Standard,True,False,False
322,41,1,83.3,102.95,0.0,0.0,6.66,0.08,12.99,Standard,False,False,False
322,30,1,144.26,168.79,0.0,0.0,11.54,0.08,12.99,Standard,False,False,False
323,32,1,172.64,190.12,8.63,0.05,13.12,0.08,12.99,Standard,False,False,False
323,20,2,35.49,74.88,9.03,0.127,4.96,0.08,7.99,Standard,False,False,True
324,47,1,37.37,51.33,1.87,0.05,2.84,0.08,12.99,Standard,True,False,False
324,15,1,18.46,28.94,3.69,0.2,1.18,0.08,12.99,Standard,False,False,False
325,45,8,146.77,1155.59,117.42,0.1,84.54,0.08,14.29,Standard,False,False,False
325,34,6,95.36,564.95,57.22,0.1,41.2,0.08,8.79,Standard,False,False,False
326,8,1,44.91,61.49,0.0,0.0,3.59,0.08,12.99,Standard,False,False,False
327,30,23,115.41,2310.28,530.88,0.2,169.88,0.08,16.89,Standard,True,True,False
328,8,1,44.91,61.49,0.0,0.0,3.59,0.08,12.99,Standard,False,False,False
328,48,1,366.35,411.25,0.0,0.0,29.31,0.08,15.59,Standard,False,False,False
329,12,4,92.32,391.88,18.46,0.05,28.07,0.08,12.99,Standard,False,False,False
329,27,1,35.75,51.6,0.0,0.0,2.86,0.08,12.99,Standard,False,False,False
330,4,1,69.82,94.89,0.0,0.0,5.59,0.08,19.48,Standard,False,False,False
330,15,36,18.46,591.19,132.94,0.2,42.54,0.08,16.89,Standard,False,True,False
330,41,3,66.64,185.72,39.98,0.2,12.79,0.08,12.99,Standard,False,False,False
331,28,4,159.63,564.68,127.71,0.2,40.87,0.08,12.99,Standard,False,False,False
331,22,1,133.36,135.42,20.0,0.15,9.07,0.08,12.99,Standard,False,False,False
332,9,4,138.9,499.5,111.12,0.2,35.56,0.08,19.48,Standard,False,False,False
333,10,10,103.43,848.13,258.56,0.25,62.06,0.08,10.39,Standard,True,True,False
333,2,6,99.62,460.65,179.31,0.3,33.47,0.08,8.79,Standard,False,False,False
333,42,16,62.39,824.09,249.54,0.25,59.89,0.08,15.58,Standard,False,True,False
334,40,1,7.29,19.29,1.46,0.2,0.47,0.08,12.99,Standard,False,False,False
334,43,1,38.17,52.15,1.91,0.05,2.9,0.08,12.99,Standard,False,False,False
334,12,1,77.74,80.16,15.55,0.2,4.98,0.08,12.99,Standard,False,False,False
334,48,1,348.03,372.67,17.4,0.05,26.45,0.08,15.59,Standard,False,False,False
334,9,1,164.94,188.71,8.25,0.05,12.54,0.08,19.48,Standard,False,False,False
334,47,1,37.37,51.33,1.87,0.05,2.84,0.08,12.99,Standard,False,False,False
335,35,45,85.03,2083.12,1913.18,0.5,153.05,0.08,16.89,Standard,False,True,False
335,49,1,340.8,325.84,51.12,0.15,23.17,0.08,12.99,Standard,False,False,False
335,28,17,99.77,932.78,848.04,0.5,67.84,0.08,16.89,Standard,False,True,False
335,12,1,68.03,64.42,20.41,0.3,3.81,0.08,12.99,Standard,False,False,False
335,22,2,109.83,179.05,65.9,0.3,12.3,0.08,12.99,Standard,False,False,False
335,29,1,57.05,60.36,8.56,0.15,3.88,0.08,7.99,Standard,False,False,False
336,29,1,46.98,43.51,14.1,0.3,2.63,0.08,7.99,Standard,False,False,False
337,9,1,147.58,154.96,22.14,0.15,10.04,0.08,19.48,Standard,False,False,False
337,40,4,7.29,38.18,5.83,0.2,1.87,0.08,12.99,Standard,True,False,False
337,47,1,33.44,43.69,5.02,0.15,2.27,0.08,12.99,Standard,False,False,False
337,48,1,311.4,301.45,46.71,0.15,21.18,0.08,15.59,Standard,False,False,False
337,45,1,138.62,140.24,20.79,0.15,9.43,0.08,12.99,Standard,False,False,False
337,42,2,71.06,143.1,20.71,0.146,9.71,0.08,11.98,Standard,False,False,True
338,49,32,260.61,5871.26,2918.84,0.35,433.66,0.08,16.89,Standard,False,True,False
338,29,2,60.35,125.19,12.18,0.101,8.68,0.08,7.99,Standard,False,False,True
338,38,1,108.85,119.41,16.33,0.15,7.4,0.08,19.48,Standard,False,False,False
339,25,1,69.54,76.83,10.43,0.15,4.73,0.08,12.99,Standard,False,False,False
339,35,4,136.05,483.17,108.84,0.2,34.83,0.08,12.99,Standard,False,False,False
340,30,1,122.62,125.56,18.39,0.15,8.34,0.08,12.99,Standard,False,False,False
340,32,4,145.38,515.44,116.31,0.2,37.22,0.08,12.99,Standard,False,False,False
341,28,1,139.68,118.59,41.9,0.3,7.82,0.08,12.99,Standard,False,False,False
341,39,1,116.83,101.31,35.05,0.3,6.54,0.08,12.99,Standard,False,False,False
342,1,1,46.64,60.85,2.33,0.05,3.55,0.08,12.99,Standard,False,False,False
342,39,2,136.63,254.58,49.56,0.181,17.9,0.08,12.99,Standard,False,False,True
343,18,2,5.97,25.23,0.6,0.05,0.91,0.08,12.99,Standard,False,False,False
344,11,7,12.83,96.71,13.47,0.15,6.11,0.08,14.29,Standard,False,False,False
344,30,8,100.98,625.03,242.36,0.3,45.24,0.08,14.29,Standard,False,False,False
344,10,7,96.53,519.63,202.71,0.3,37.84,0.08,8.79,Standard,False,False,False
344,17,15,148.57,1459.64,891.4,0.4,106.97,0.08,15.58,Standard,False,True,False
345,37,1,18.86,24.28,3.77,0.2,1.21,0.08,7.99,Standard,False,False,False
345,43,2,33.68,73.96,10.9,0.162,4.52,0.08,12.99,Standard,False,False,True
345,47,3,33.55,105.71,14.81,0.147,6.87,0.08,12.99,Standard,False,False,True
345,5,58,125.49,5905.91,1819.6,0.25,436.71,0.08,10.39,Standard,False,True,False
346,2,1,135.19,146.7,6.76,0.05,10.27,0.08,7.99,Standard,False,False,False
346,26,1,52.7,65.01,10.54,0.2,3.37,0.08,19.48,Standard,False,False,False
347,7,2,339.01,605.29,135.6,0.2,43.39,0.08,19.48,Standard,False,False,False
347,15,2,21.93,57.98,2.19,0.05,3.33,0.08,12.99,Standard,False,False,False
347,23,2,26.62,67.61,2.66,0.05,4.05,0.08,12.99,Standard,False,False,False
348,50,4,31.64,136.02,12.66,0.1,9.11,0.08,12.99,Standard,False,False,False
348,2,21,106.73,1825.91,560.35,0.25,134.48,0.08,10.39,Standard,False,True,False
348,38,15,96.04,1192.28,360.17,0.25,86.44,0.08,25.33,Standard,False,True,False
348,21,16,24.13,329.58,96.51,0.25,23.16,0.08,16.89,Standard,False,True,False
349,38,11,96.04,881.09,264.12,0.25,63.39,0.08,25.33,Standard,False,True,False
349,47,4,35.41,150.65,14.16,0.1,10.2,0.08,12.99,Standard,False,False,False
350,29,1,60.41,66.71,6.04,0.1,4.35,0.08,7.99,Standard,True,False,False
350,49,1,324.28,296.25,62.0,0.191,20.98,0.08,12.99,Standard,False,False,True
350,17,3,173.33,405.09,155.99,0.3,29.12,0.08,11.98,Standard,False,False,False
350,39,1,125.18,114.38,31.29,0.25,7.51,0.08,12.99,Standard,False,False,False
350,11,20,10.56,176.6,63.38,0.3,11.83,0.08,16.89,Standard,False,True,False
351,17,1,222.85,228.59,22.28,0.1,16.05,0.08,11.98,Standard,False,False,False
351,32,1,163.56,171.97,16.36,0.1,11.78,0.08,12.99,Standard,False,False,False
351,11,1,13.58,26.19,1.36,0.1,0.98,0.08,12.99,Standard,False,False,False
352,47,1,29.51,36.89,7.38,0.25,1.77,0.08,12.99,Standard,False,False,False
353,27,29,25.02,565.54,217.72,0.3,40.64,0.08,16.89,Standard,False,True,False
354,2,3,99.62,233.92,89.66,0.3,16.74,0.08,7.99,Standard,False,False,False
355,9,14,121.53,1311.65,510.44,0.3,95.28,0.08,25.33,Standard,False,True,False
356,15,4,21.93,102.97,4.39,0.05,6.67,0.08,12.99,Standard,False,False,False
356,48,1,366.35,411.25,0.0,0.0,29.31,0.08,15.59,Standard,False,False,False
356,29,1,67.12,80.48,0.0,0.0,5.37,0.08,7.99,Standard,False,False,False
356,22,9,141.21,1249.6,127.09,0.1,91.5,0.08,14.29,Standard,False,False,False
356,28,1,199.54,228.49,0.0,0.0,15.96,0.08,12.99,Standard,False,False,False
357,38,1,128.06,157.78,0.0,0.0,10.24,0.08,19.48,Standard,False,False,False
357,15,1,23.08,37.92,0.0,0.0,1.85,0.08,12.99,Standard,False,False,False
357,20,2,40.66,95.82,0.0,0.0,6.51,0.08,7.99,Standard,False,False,False
358,48,1,366.35,411.25,0.0,0.0,29.31,0.08,15.59,Standard,False,False,False
358,43,1,40.18,56.38,0.0,0.0,3.21,0.08,12.99,Standard,False,False,False
358,21,7,28.95,211.29,20.27,0.1,14.59,0.08,14.29,Standard,False,False,False
358,37,1,23.57,33.45,0.0,0.0,1.89,0.08,7.99,Standard,False,False,False
358,24,1,60.45,78.28,0.0,0.0,4.84,0.08,12.99,Standard,False,False,False
359,10,7,124.11,853.23,86.88,0.1,62.55,0.08,8.79,Standard,False,False,False
359,29,1,67.12,80.48,0.0,0.0,5.37,0.08,7.99,Standard,False,False,False
359,9,1,173.62,206.99,0.0,0.0,13.89,0.08,19.48,Standard,False,False,False
360,42,2,70.7,141.79,21.21,0.15,9.62,0.08,11.98,Standard,False,False,False
360,9,18,112.85,1451.34,710.97,0.35,105.63,0.08,25.33,Standard,False,True,False
361,4,1,69.82,94.89,0.0,0.0,5.59,0.08,19.48,Standard,False,False,False
362,27,2,35.75,90.21,0.0,0.0,5.72,0.08,12.99,Standard,True,False,False
362,33,2,23.56,49.15,9.0,0.191,3.05,0.08,7.99,Standard,False,False,True
362,21,7,28.95,211.29,20.27,0.1,14.59,0.08,14.29,Standard,False,False,False
362,41,1,83.3,102.95,0.0,0.0,6.66,0.08,12.99,Standard,False,False,False
362,42,1,83.18,101.81,0.0,0.0,6.65,0.08,11.98,Standard,False,False,False
363,33,1,29.12,39.44,0.0,0.0,2.33,0.08,7.99,Standard,False,False,False
363,39,1,166.9,193.24,0.0,0.0,13.35,0.08,12.99,Standard,False,False,False
364,8,1,44.91,61.49,0.0,0.0,3.59,0.08,12.99,Standard,False,False,False
364,44,1,27.52,37.25,4.13,0.15,1.87,0.08,11.98,Standard,False,False,False
364,28,44,159.63,6085.46,1404.76,0.2,449.52,0.08,16.89,Standard,False,True,False
364,15,5,20.77,115.24,10.39,0.1,7.48,0.08,14.29,Standard,False,False,False
365,2,1,142.31,161.68,0.0,0.0,11.38,0.08,7.99,Standard,False,False,False
